n_0,R_0,c,r,D,R_max,E_b,R_unc,E_h,v_b,E_m,v_d,E_move,z,K,n
0.050251256,0.23049982,0.681419526,0.697512011,0.823122456,0.588390292,0.816830385,0.00022107,0.408177836,0.583800583,0.149923804,0.670961563,0.198773013,0.353539293,0.367242378,574.8043912
0.457286432,0.690273372,0.733655921,0.883015013,0.533183597,0.365937031,0.755052504,0.036108855,0.320396869,0.801427218,0.077064919,0.499157691,0.439336429,0.731538049,0.79753701,1149.802395
0.407035176,0.386289405,0.896621698,0.987892075,0.847056859,0.306230414,0.903637894,0.761742979,0.258545117,0.579082464,0.010928025,0.956237309,0.490263223,0.406379298,0.913854115,1880.936128
0.819095477,0.658870419,0.739624517,0.891127808,0.934158779,0.825866746,0.952990203,0.283119343,0.247146457,0.473548535,0.041200817,0.831921679,0.350352862,0.006315288,0.417629967,1419.650699
0.778894472,0.827015758,0.736991934,0.111312973,0.137037428,0.746790112,0.842323678,0.743948121,0.845109672,0.692330852,0.30002012,0.677912276,0.328186719,0.192339503,0.900900971,77.02195609
0.788944724,0.772060661,0.577843855,0.411169926,0.251859755,0.68904011,0.729985433,0.647526082,0.16172293,0.585539128,0.401034549,0.850243857,0.406708051,0.463982074,0.61411226,412.9161677
0.628140704,0.071185466,0.709508294,0.782183865,0.9703125,0.397683238,0.800895032,0.424565386,0.08418896,0.510622721,0.09452449,0.267402387,0.599286256,0.960628982,0.764599293,882.259481
0.582914573,0.197844003,0.566553474,0.543008188,0.940349871,0.293811536,0.387838239,0.279750863,0.094238033,0.758470912,0.894466713,0.363627939,0.205492872,0.593679882,0.897904843,645.7205589
0.226130653,0.789414788,0.853826011,0.623775421,0.367920791,0.197913761,0.310406041,0.893916965,0.072450443,0.531911872,0.529358063,0.807650644,0.731616625,0.534546109,0.748938224,898.1437126
0.165829146,0.15531078,0.76285322,0.795027706,0.753436008,0.122029124,0.259707927,0.572934896,0.161039801,0.451634059,0.737693182,0.872979562,0.266102275,0.46906795,0.90549581,0
0.547738693,0.259328998,0.714363839,0.395389937,0.649997427,0.720158073,0.737445076,0.364857045,0.409680664,0.446451663,0.415850399,0.569511165,0.706513274,0.772205083,0.140031496,154.4011976
0.195979899,0.20861003,0.85183259,0.896905273,0.439937995,0.56654743,0.991290973,0.829132194,0.296628804,0.738481219,0.312001609,0.179208484,0.1888098,0.161196076,0.528845236,772.6067864
0.959798995,0.339160464,0.427614824,0.240813571,0.198234773,0.62692155,0.586132106,0.035592428,0.223130959,0.722915583,0.602318295,0.960607909,0.19643477,0.153638036,0.715102367,98.49700599
0.713567839,0.670948704,0.960245,0.985979088,0.064926455,0.068614499,0.114376852,0.6314773,0.048704185,0.064201033,0.66497345,0.538017057,0.387384654,0.790964025,0.679883379,0
0.56281407,0.565222605,0.884621174,0.765245317,0.670943133,0.01371653,0.837861853,0.195597329,0.050668646,0.906398069,0.216902407,0.565372981,0.540963443,0.528478523,0.834482795,0
0.638190955,0.609617893,0.548889817,0.315059294,0.774114311,0.962220053,0.458155457,0.320342449,0.347501882,0.294288168,0.755329367,0.800182251,0.84652995,0.164628015,0.962304112,269.1836327
0.341708543,0.613495658,0.754494944,0.699807231,0.695892314,0.186465132,0.297256658,0.052634805,0.147506242,0.402670308,0.846705684,0.806069546,0.128840605,0.330300069,0.723564503,848.9201597
0.100502513,0.625382153,0.947217048,0.909455742,0.267349906,0.539239877,0.664643399,0.586593581,0.232072593,0.457574125,0.558887616,0.738360777,0.332004949,0.295058634,0.32294745,609.5648703
0.020100503,0.91362378,0.02397573,0.910120388,0.772466476,0.880276074,0.597122142,0.178148622,0.035420003,0.087897044,0.050992802,0.916440116,0.686678972,0.470243681,0.780779345,4.143712575
0.502512563,0.072957739,0.972280825,0.781325877,0.034871145,0.88440719,0.282315566,0.199358237,0.745474404,0.018347526,0.31672531,0.59876202,0.132418788,0.097997915,0.283849392,290.3532934
0.271356784,0.665340739,0.73657565,0.656427155,0.628487141,0.241834789,0.779971692,0.567092798,0.289024146,0.433793696,0.431759869,0.352277606,0.47377409,0.151249509,0.481390182,136.4590818
0.175879397,0.375129576,0.231220887,0.267178408,0.511247257,0.751894847,0.45588122,0.585363118,0.025885167,0.720462394,0.49879084,0.348890788,0.60743595,0.426393123,0.890869217,240.3133733
0.452261307,0.364479948,0.963585196,0.701071235,0.69946185,0.553242866,0.995418461,0.647240512,0.334888676,0.931996025,0.218269463,0.737905575,0.282476946,0.613886343,0.788191823,775.0279441
0.75879397,0.669685996,0.857458274,0.627186827,0.666753533,0.377680784,0.368241698,0.687950735,0.428899891,0.447005424,0.237755219,0.577425994,0.88916106,0.246709989,0.920575752,684.8463074
0.904522613,0.668473775,0.852951875,0.858391891,0.935855109,0.543546069,0.481890122,0.003224621,0.282375973,0.279331107,0.2125265,0.97080652,0.397984948,0.544166038,0.044547858,0
0.381909548,0.879235001,0.40599301,0.345586985,0.350659745,0.437711262,0.859603732,0.353308351,0.30017581,0.917206279,0.134092242,0.551193841,0.583494568,0.731921393,0.549331112,259.9161677
0.532663317,0.293472857,0.844782821,0.797503407,0.334292815,0.652527859,0.424556697,0.324590594,0.4278401,0.194575441,0.298373689,0.503769018,0.091086071,0.202012853,0.871192159,826.1437126
0.050251256,0.580652837,0.56108984,0.672287839,0.890354389,0.322757876,0.396390314,0.444726093,0.130046174,0.714535252,0.314394261,0.605985654,0.290677813,0.070925914,0.357217708,579.0638723
0.793969849,0.704022536,0.609707073,0.796440894,0.765789042,0.284669165,0.531653809,0.397116233,0.110646588,0.141756231,0.314773299,0.635364471,0.668409665,0.549921671,0.801666328,967.5369261
0.874371859,0.743209192,0.823783324,0.438345406,0.477755412,0.782434421,0.444363903,0.26578,0.484924792,0.385979664,0.820104631,0.751670155,0.318487458,0.732494359,0.933517087,442.0818363
0.527638191,0.654496827,0.88442623,0.732295039,0.149286631,0.761423596,0.512759189,0.23621225,0.82043332,0.593057319,0.202110816,0.905547116,0.113193917,0.057595465,0.90631691,564.2095808
0.623115578,0.760915582,0.690651994,0.411734134,0.553328924,0.438946772,0.670970361,0.046649328,0.168516776,0.832105922,0.828188697,0.776417608,0.755795106,0.699085433,0.820224346,380.6546906
0.417085427,0.826753607,0.555825477,0.264190775,0.961699669,0.391896192,0.701536694,0.943888302,0.193645071,0.700836826,0.275738202,0.402843636,0.124698243,0.780190121,0.75614746,348.7005988
0.48241206,0.360559222,0.930660299,0.397692728,0.898749828,0.735197157,0.16688372,0.772115687,0.070091724,0.552945012,0.124338505,0.7176866,0.234444721,0.849158356,0.827159141,0
0.065326633,0.205712572,0.720830614,0.959596208,0.68679575,0.338356548,0.929933812,0.004554069,0.279885206,0.387913442,0.943502901,0.445874788,0.376966628,0.164839411,0.95851547,880.3612774
0.201005025,0.063511377,0.44757549,0.344473841,0.53054599,0.680846786,0.266284802,0.365105351,0.077621419,0.669593829,0.283234456,0.734149699,0.223689779,0.548981641,0.629085966,414.4510978
0.396984925,0.820215102,0.856031176,0.954161837,0.461756491,0.25110763,0.869342832,0.72288664,0.122248477,0.18893098,0.766633779,0.571168764,0.498768946,0.933412123,0.781245007,1057.726547
0.688442211,0.623924936,0.86228934,0.735187711,0.508843736,0.761430964,0.483275078,0.162611866,0.745709364,0.181794806,0.727114924,0.601902455,0.369012248,0.875859986,0.113531661,0
0.095477387,0.881472367,0.297922341,0.883256785,0.786878064,0.904273446,0.594855642,0.144613011,0.085728068,0.02347607,0.080091074,0.761810881,0.130408883,0.638396502,0.706515658,975.0299401
0.673366834,0.943030062,0.996715842,0.649558514,0.103595723,0.465614411,0.199110031,0.319058852,0.037525152,0.835959206,0.075561993,0.847753278,0.567696979,0.250050266,0.801214498,0
0.291457286,0.368709143,0.652238738,0.222689481,0.271230502,0.741468722,0.842765053,0.527074233,0.266438426,0.558162121,0.713284228,0.351093017,0.300624734,0.769840959,0.349429745,173.5728543
0.738693467,0.231519538,0.59163964,0.909805113,0.123661685,0.655909064,0.066882829,0.342426013,0.097273065,0.938254891,0.709309777,0.54705262,0.327333775,0.228395392,0.700250281,704.9720559
0.974874372,0.278488346,0.616921018,0.393667713,0.596259671,0.565307694,0.108413799,0.770632752,0.233966358,0.336287427,0.637901814,0.618397939,0.764480307,0.383773655,0.598129448,334.247505
0.291457286,0.94936611,0.638353271,0.411202285,0.065744791,0.332676016,0.816492517,0.869243686,0.424358441,0.941124915,0.084288185,0.560417206,0.764729466,0.461568082,0.626094697,9.283433134
0.59798995,0.236050651,0.751507409,0.803897605,0.972474467,0.537333525,0.92329242,0.069762081,0.339743278,0.559149915,0.098755146,0.964656296,0.440775063,0.489485948,0.018629083,0.211576846
0.683417085,0.098274671,0.579458093,0.474114309,0.583135104,0.794611219,0.866942633,0.705629145,0.595251091,0.43797829,0.968519509,0.417721906,0.971759743,0.972763784,0.888134563,310.5628743
0.256281407,0.501589046,0.876954969,0.756696213,0.09050462,0.316999255,0.578010287,0.312257784,0.345409931,0.496765011,0.608114839,0.940018865,0.734386725,0.394652842,0.441461984,402.4491018
0.743718593,0.065239015,0.651126967,0.891507864,0.769142581,0.547095844,0.906067291,0.293197032,0.4639687,0.01723393,0.31490841,0.540879837,0.395282668,0.887202047,0.899931293,771.6047904
0.56281407,0.343490339,0.738405056,0.478441977,0.674784952,0.306888224,0.555478652,0.475535878,0.185104155,0.208897316,0.502927621,0.365125009,0.358759789,0.076241225,0.740857875,511.8502994
0.51758794,0.384520037,0.448049604,0.705836351,0.13015439,0.682889811,0.722123079,0.633114742,0.06674434,0.74828521,0.544550595,0.304094178,0.665001756,0.372853977,0.382501451,415.4311377
0.457286432,0.416445628,0.438702073,0.813861188,0.590523922,0.947277357,0.656096104,0.231390286,0.268433287,0.984572198,0.628626112,0.392513855,0.957179463,0.242826127,0.482582732,489.6766467
0.155778894,0.827753823,0.369907107,0.622324103,0.477113407,0.394034817,0.364785741,0.482961182,0.249417898,0.339302356,0.049330436,0.524351365,0.034565757,0.082634406,0.643411625,437.4351297
0.185929648,0.106632398,0.724002056,0.651622496,0.709081102,0.829051397,0.663365308,0.29695552,0.161568386,0.367689527,0.818553034,0.057367413,0.336690374,0.214015156,0.715485014,0
0.59798995,0.461803253,0.928092618,0.595717645,0.927981349,0.564569434,0.969206211,0.154825175,0.40710763,0.518959264,0.472898367,0.478414264,0.162442806,0.422903345,0.280069393,426.1976048
0.246231156,0.261426269,0.956351345,0.990924979,0.475256758,0.63245062,0.577120365,0.560398811,0.229740389,0.217773464,0.222328323,0.149635544,0.291872118,0.072150642,0.913611133,898.7764471
0.316582915,0.023650016,0.830169995,0.338440079,0.488221269,0.854628828,0.857121383,0.348611305,0.202073473,0.503077835,0.581271948,0.251893143,0.397672665,0.42348223,0.674718211,334.8283433
0.748743719,0.046837883,0.844804941,0.642617475,0.591883005,0.935236359,0.892188112,0.054565055,0.349079564,0.513950782,0.213153691,0.145395802,0.023197982,0.266480409,0.572552085,546.9760479
0.984924623,0.344404372,0.578541076,0.521757615,0.479326448,0.397010635,0.160207746,0.877653713,0.098104313,0.572136135,0.824257621,0.421012174,0.883061025,0.488557512,0.506667127,401.0379242
0.115577889,0.169984899,0.729976627,0.688699391,0.887106619,0.764079891,0.447271532,0.843696792,0.256586807,0.515492908,0.382645618,0.342184142,0.197877561,0.461334789,0.770029807,641.247505
0.969849246,0.773026319,0.600298833,0.620196102,0.662230278,0.69320823,0.570552501,0.19456487,0.218553027,0.311996602,0.382377741,0.491906279,0.029866239,0.97346706,0.486356466,528.4570858
0.422110553,0.827386402,0.508040447,0.179147279,0.170164924,0.709633379,0.870050982,0.924821764,0.491655502,0.29302317,0.107235391,0.738122672,0.286308749,0.352340466,0.938498521,175.8982036
0.83919598,0.783853544,0.953691612,0.528430155,0.697743462,0.464493942,0.327433792,0.666381476,0.229641238,0.46694154,0.21434647,0.493826717,0.990182893,0.0039306,0.962005911,724.99002
0.497487437,0.316531466,0.345986259,0.651925475,0.037091859,0.762176213,0.614429278,0.476827558,0.195280368,0.187665258,0.91701063,0.696345434,0.481819415,0.30677012,0.589551472,263.49501
0.391959799,0.563618965,0.5937593,0.780710296,0.621597534,0.518437521,0.793970403,0.68934303,0.344010911,0.611103092,0.133753218,0.656359594,0.228337317,0.919969301,0.915872817,910.0239521
0.773869347,0.058491693,0.663265163,0.52067235,0.718547683,0.576611707,0.839663228,0.282319962,0.512881003,0.45207275,0.009851783,0.884852846,0.047550213,0.408990956,0.567116373,1397.381238
0.346733668,0.626600232,0.564568205,0.471458052,0.982989212,0.837074932,0.578713919,0.516936331,0.572460833,0.517404739,0.72627208,0.81514767,0.236401528,0.952717468,0.944343678,360.5688623
0.331658291,0.750100408,0.350382619,0.175454764,0.268044969,0.623028282,0.910951924,0.467791503,0.202229954,0.924371813,0.696700231,0.316287139,0.65652643,0.381512973,0.608874864,144.1796407
0.819095477,0.635882704,0.659875486,0.389813539,0.83643744,0.83173826,0.450875574,0.307878035,0.051840583,0.474847253,0.664308525,0.768751272,0.344769523,0.336536087,0.801935762,0
0.175879397,0.064299069,0.655803476,0.89832387,0.34185894,0.222543038,0.25050804,0.342179311,0.036267916,0.372745676,0.790130245,0.374454034,0.757766963,0.585362196,0.679759087,1155.215569
0.457286432,0.207707707,0.749988097,0.787429154,0.562325997,0.483911935,0.194521952,0.310361924,0.233201686,0.409369671,0.889719402,0.62207989,0.232034197,0.422900587,0.912242631,797.0339321
0.899497487,0.842110499,0.602907818,0.188812271,0.623765356,0.957949837,0.688265917,0.52215477,0.40920115,0.990283516,0.068997315,0.266709331,0.140799374,0.726778724,0.955836503,359.3173653
0.67839196,0.781107984,0.921615541,0.711828648,0.918595206,0.593047661,0.033831245,0.983185626,0.489498602,0.537652623,0.00189272,0.921252252,0.228766896,0.720827166,0.700073665,1110.518962
0.608040201,0.371768373,0.668720734,0.616694574,0.330196084,0.079198087,0.773006536,0.387133832,0.041672668,0.749449291,0.701788292,0.581817016,0.615558462,0.603433063,0.667678667,66.22754491
0.829145729,0.239852143,0.885469844,0.545513333,0.544139142,0.195377201,0.427228225,0.996839451,0.103111741,0.338595818,0.978282107,0.706741344,0.821671934,0.362621472,0.707603683,718.491018
0.085427136,0.479398792,0.941532643,0.298005682,0.614911352,0.084356253,0.756367996,0.567272132,0.07972869,0.387001134,0.238696451,0.676248022,0.658719489,0.110420087,0.579964844,588.7185629
0.773869347,0.066683373,0.955489999,0.712039124,0.796604179,0.801259116,0.383647726,0.521836756,0.576600208,0.755152212,0.208945101,0.304849379,0.462254338,0.329301215,0.895071567,664.4431138
0.422110553,0.331765665,0.648010654,0.797712788,0.874388707,0.198269081,0.528308273,0.557947919,0.12305302,0.341950546,0.734831847,0.842533031,0.233175018,0.23238339,0.869368604,829.8483034
0.306532663,0.843085396,0.592087936,0.268361805,0.901573947,0.856263696,0.125727413,0.545240727,0.170057168,0.717118493,0.026832882,0.837976741,0.534114022,0.754043404,0.856833576,0
0.40201005,0.525002637,0.779013589,0.95830381,0.820532979,0.516348641,0.567690073,0.614339861,0.392907632,0.254941986,0.239371811,0.916134911,0.729466791,0.809299535,0.550010854,798.5249501
0.653266332,0.121174255,0.653956638,0.405601732,0.136601365,0.947408782,0.760786449,0.357636303,0.352604993,0.011813097,0.169917683,0.68930573,0.035232212,0.234752766,0.462992499,375.9540918
0.175879397,0.09257311,0.616308197,0.180082353,0.703771696,0.622818191,0.42934663,0.988514036,0.200645116,0.238781168,0.340910161,0.151192842,0.529950858,0.376840311,0.812850515,0
0.326633166,0.719037779,0.786480331,0.267951596,0.502193086,0.618098774,0.800687933,0.317415358,0.419786766,0.33160088,0.495850298,0.62796429,0.774292536,0.790407218,0.231050072,179.6886228
0.08040201,0.722066008,0.658856247,0.658582289,0.861007504,0.392839936,0.393264862,0.270201573,0.135844474,0.702019891,0.43078032,0.590474667,0.118250995,0.022412663,0.590105297,670.9401198
0.557788945,0.337322776,0.712742726,0.215324644,0.792317889,0.248868877,0.576486741,0.50091524,0.336098937,0.560703148,0.383913424,0.657385478,0.393462264,0.371272218,0.55691996,0.02994012
0.502512563,0.586427875,0.266385925,0.650736804,0.862513589,0.692310713,0.609806017,0.236746754,0.240625808,0.24962261,0.398480563,0.507124797,0.818145568,0.096130724,0.525330424,363.5449102
0.633165829,0.322413296,0.800038379,0.752146783,0.785420455,0.43105605,0.414365332,0.468729438,0.171648525,0.150477156,0.660161974,0.415318971,0.358214837,0.025485391,0.822181588,815.7824351
0.949748744,0.61765819,0.874993169,0.720875478,0.923928329,0.242757005,0.68944179,0.048145877,0.17402023,0.469196298,0.044104396,0.854297095,0.823656859,0.317740339,0.884597345,1413.908184
0.336683417,0.103474542,0.306757215,0.396016731,0.838240953,0.769849291,0.692494171,0.257245457,0.311554255,0.397681566,0.477903859,0.416334301,0.726736212,0.337860856,0.677671732,274.7245509
0.492462312,0.110304612,0.773011797,0.111883359,0.230036764,0.559492672,0.820687208,0.545254343,0.456351734,0.784358047,0.41048252,0.615759653,0.797346732,0.546016582,0.370731376,84.98003992
0.185929648,0.238411966,0.89540862,0.970801194,0.380890592,0.882138084,0.683457308,0.215851208,0.275075208,0.226514742,0.559649002,0.83433376,0.70248197,0.879595364,0.495270868,737.6546906
0.120603015,0.070612082,0.722637664,0.648339829,0.714849202,0.903125372,0.774748174,0.147973867,0.691827839,0.508455864,0.27927093,0.427051334,0.734706889,0.531431105,0.745206605,521.5269461
0.412060302,0.615574529,0.375520542,0.446349371,0.629651075,0.679712483,0.759584241,0.31679304,0.128840656,0.818888207,0.834507103,0.536465178,0.511286362,0.917117903,0.252861558,236.9780439
0.125628141,0.898937289,0.618806231,0.90345291,0.571387502,0.035661904,0.57583546,0.796753092,0.092234875,0.504642704,0.054229088,0.768358122,0.401148375,0.563441801,0.539814661,0
0.804020101,0.025742511,0.811296659,0.677545426,0.54885504,0.61224691,0.223012961,0.754406551,0.799320538,0.1152783,0.049182975,0.792868637,0.233530263,0.676389483,0.845245234,673.6686627
0.442211055,0.205889275,0.725443123,0.459384679,0.735107575,0.507945409,0.485618027,0.449343187,0.374621196,0.961246361,0.344506037,0.459594366,0.568299726,0.000948978,0.376732405,342.1137725
0.648241206,0.562552391,0.82613864,0.792274026,0.942975797,0.250765699,0.28037355,0.514737654,0.207797888,0.620998045,0.521781564,0.736837539,0.107514609,0.508748591,0.736555589,960.4471058
0.140703518,0.407271689,0.929365541,0.913399822,0.849615187,0.073014352,0.397178281,0.674660665,0.027635327,0.313914592,0.248416299,0.465855926,0.602018677,0.153302205,0.936824737,2267.269461
0.266331658,0.207250388,0.88093935,0.831840955,0.241506678,0.091601667,0.775923867,0.737962182,0.048379803,0.83743619,0.703497304,0.468146801,0.012831394,0.554368429,0.843327068,701.6327345
0.035175879,0.838509339,0.597945679,0.790798602,0.731819245,0.857847559,0.902384262,0.005525521,0.427558989,0.134246542,0.469528977,0.957080344,0.368116829,0.29959504,0.681359484,606.1756487
0.959798995,0.652911406,0.543815218,0.944691724,0.316213174,0.504084194,0.923353842,0.921774364,0.085507848,0.851419881,0.831954953,0.337391416,0.062822567,0.801810506,0.573135078,782.3772455
0.733668342,0.357029529,0.609388328,0.086228702,0.068007833,0.717091621,0.228663451,0.916817799,0.58424082,0.376045853,0.701124936,0.958201173,0.851736215,0.475702936,0.685337025,67.86626747
0.809045226,0.16534913,0.445757128,0.653264013,0.518771508,0.705552445,0.312241567,0.633806385,0.109176988,0.367902006,0.201313028,0.686723298,0.06760361,0.332051171,0.729447139,664.3293413
0.120603015,0.001429718,0.857609388,0.72208433,0.684346711,0.206133939,0.599078307,0.93209738,0.312779409,0.823122261,0.091975528,0.8130688,0.37720195,0.510286844,0.748072144,279.2275449
0.567839196,0.413751705,0.986425745,0.519801453,0.630329324,0.539446095,0.284640284,0.503351337,0.192798154,0.974799271,0.56690114,0.482887175,0.363203901,0.260853091,0.186335127,356.5808383
0.487437186,0.848209304,0.995845475,0.570152316,0.7947682,0.414917066,0.590784219,0.297127469,0.574955025,0.386680379,0.226999847,0.815786114,0.310572862,0.68882083,0.08270199,48.06187625
0.64321608,0.972051414,0.721247331,0.666682628,0.62598219,0.229097868,0.434556597,0.155013661,0.095425897,0.319879141,0.470193775,0.888743153,0.217329403,0.799044824,0.989586382,969.7684631
0.743718593,0.843934479,0.993121997,0.331539679,0.507402375,0.601515425,0.640664923,0.454551705,0.761428256,0.5357274,0.768174003,0.628560214,0.271381094,0.077586872,0.8452942,282.1536926
0.246231156,0.202746503,0.825772471,0.880121808,0.835218711,0.075853884,0.105937121,0.016448255,0.060948966,0.64863719,0.753147142,0.829767826,0.165079754,0.733864194,0.506675173,0
0.51758794,0.499017393,0.91718868,0.775762562,0.606478014,0.531932463,0.000155348,0.545716525,0.599691177,0.554738165,0.342407115,0.726851428,0.525940557,0.973482427,0.851414708,709.9321357
0.497487437,0.204280026,0.84961398,0.795205161,0.231641801,0.697147922,0.06081319,0.22928306,0.875985408,0.39963547,0.259790855,0.668228426,0.246951622,0.584608064,0.837392788,572.5469062
0.587939698,0.251558921,0.649861846,0.858339581,0.397555651,0.801156848,0.741356151,0.405525062,0.250716142,0.491530911,0.563904083,0.5186362,0.504651508,0.160436803,0.179828584,402.4590818
0.884422111,0.468299798,0.947304868,0.620674289,0.040580957,0.308380625,0.160806055,0.636445385,0.112546451,0.147220754,0.905631881,0.413709716,0.217602691,0.630638402,0.657908509,571.1896208
0.221105528,0.288493198,0.943761716,0.903416477,0.44933889,0.213324511,0.29204112,0.580363088,0.173947681,0.367226242,0.976786916,0.400278791,0.276111619,0.155235579,0.487497381,941.7065868
0.271356784,0.800901564,0.736326599,0.842172766,0.911972117,0.330707178,0.678815804,0.678084468,0.105547039,0.204990081,0.44809443,0.370562809,0.198739361,0.915619579,0.392058288,777.2215569
0.733668342,0.742496438,0.531587633,0.248771521,0.839457596,0.46935037,0.628888678,0.711716241,0.332719014,0.673714206,0.433135128,0.467847859,0.338580545,0.601678716,0.588411082,221.8163673
0.909547739,0.444630468,0.81172437,0.883720502,0.061215601,0.904698916,0.563026214,0.572050304,0.509774058,0.499836899,0.38780522,0.010638941,0.305754251,0.569142327,0.92151645,0
0.768844221,0.961127256,0.891388571,0.508441334,0.244891644,0.379384458,0.554257585,0.826948842,0.251009571,0.705182809,0.050889398,0.852412997,0.972608786,0.575904313,0.039125539,0
0.175879397,0.884577351,0.969137023,0.831104327,0.678895416,0.788439778,0.8949342,0.152406184,0.078093999,0.156196744,0.331424727,0.67550022,0.261231181,0.205635621,0.979184596,960.3992016
0.653266332,0.295806349,0.923411068,0.510342858,0.443750049,0.230919983,0.498642689,0.992631276,0.142235894,0.202537242,0.907049051,0.821833203,0.872660859,0.263897765,0.590016286,599.9321357
0.733668342,0.630260592,0.818337582,0.548908731,0.538177307,0.212695085,0.879901833,0.893188451,0.257663769,0.50325499,0.138681936,0.772938557,0.189189918,0.763597286,0.992144765,735.6127745
0.08040201,0.226917848,0.866674258,0.970730966,0.974192036,0.332766623,0.487087457,0.88221559,0.487520719,0.630101224,0.57456078,0.875797674,0.269223855,0.795863636,0.584245018,362.7664671
0.788944724,0.228800216,0.559334745,0.629979475,0.587181238,0.378198868,0.161552774,0.976255781,0.127778825,0.86692321,0.812094572,0.641934138,0.435648533,0.116865738,0.734702839,639.0439122
0.542713568,0.918395679,0.413107767,0.852754394,0.164425417,0.849463345,0.666584818,0.296871379,0.06769901,0.694355076,0.556773983,0.950976118,0.660082307,0.261312218,0.887654047,714.0518962
0.306532663,0.067628214,0.867549555,0.531225745,0.593517194,0.777181771,0.905934591,0.029405795,0.004062533,0.469214889,0.039518093,0.563867721,0.075676111,0.292857139,0.676415711,1260.572854
0.557788945,0.65677636,0.701317584,0.430965553,0.220231873,0.861027021,0.989108855,0.727900053,0.419766082,0.201654557,0.339089521,0.309641634,0.403347712,0.309591118,0.383349399,328.4011976
0.718592965,0.860507191,0.644183414,0.55034018,0.273792335,0.836939539,0.214483453,0.326101934,0.358260506,0.282866185,0.978311785,0.46103655,0.326666959,0.743183156,0.695287429,395.4610778
0.361809045,0.56405108,0.767489687,0.410975566,0.51059459,0.434216175,0.781666073,0.321295449,0.489675555,0.05748151,0.723230292,0.63665839,0.40398702,0.263157991,0.928110308,370.5688623
0.798994975,0.52996024,0.818831235,0.891375172,0.722086171,0.878924149,0.677661792,0.764147499,0.168055021,0.671097625,0.413777316,0.73358772,0.091010577,0.425510348,0.895930376,872.8522954
0.407035176,0.199029612,0.652000708,0.436992471,0.264955301,0.855158334,0.807724423,0.330557718,0.613116001,0.175405639,0.229700754,0.420604308,0.622114446,0.567089832,0.14491682,84.81237525
0.59798995,0.170096698,0.729438817,0.561121865,0.548902195,0.2063648,0.283181282,0.918716066,0.139989447,0.419378823,0.899299175,0.605656943,0.249255372,0.655610674,0.615891982,737.8163673
0.150753769,0.698236736,0.590911849,0.401925368,0.281968931,0.51361507,0.247887012,0.844253009,0.106922332,0.85377013,0.793967317,0.779469895,0.607197103,0.78605887,0.407823266,307.8403194
0.301507538,0.697855748,0.758331449,0.47884024,0.589610238,0.292330884,0.584246674,0.476218102,0.227954411,0.698592041,0.283799405,0.845672686,0.075381464,0.006767432,0.457479058,488.9441118
0.829145729,0.837114193,0.897582411,0.108019221,0.811105285,0.740857149,0.090558273,0.68046883,0.150141988,0.089302812,0.233709439,0.890328701,0.687089928,0.855769487,0.900117651,0
0.603015075,0.685053883,0.810125235,0.762343994,0.399013266,0.957070709,0.446678551,0.864482684,0.545263872,0.030020359,0.159957023,0.926093664,0.660749212,0.715201376,0.99463567,923.6247505
0.929648241,0.747125841,0.908113527,0.558140772,0.978796092,0.898475661,0.188036624,0.963936609,0.248071817,0.935667598,0.509634317,0.989075874,0.618933807,0.842584778,0.796762497,0
0.487437186,0.516445878,0.663198778,0.890282008,0.887710945,0.280136351,0.395017304,0.596639764,0.266287353,0.150807497,0.818014793,0.942959596,0.395211994,0.342610841,0.808230753,773.8263473
0.793969849,0.194320937,0.892236931,0.529238514,0.765393507,0.868990135,0.575510586,0.433540813,0.608746526,0.770942505,0.021027374,0.212438078,0.465906951,0.139639414,0.825464689,624.6606786
0.351758794,0.14615119,0.798361646,0.796638607,0.684713051,0.938652766,0.819512139,0.044711501,0.763459622,0.626070249,0.572719608,0.382594422,0.16286214,0.245816746,0.686527509,553.3113772
0.432160804,0.274358689,0.885557301,0.86761981,0.094825745,0.669500294,0.055539776,0.338990246,0.722566783,0.422498739,0.251584721,0.614793689,0.145427418,0.388948205,0.925582388,756.3832335
0.64321608,0.571087539,0.533058034,0.742676535,0.745253392,0.767770717,0.56668859,0.314717669,0.483968473,0.469101484,0.73424542,0.780942272,0.962159437,0.751525305,0.729398928,446.4630739
0.638190955,0.682976616,0.484694267,0.494273888,0.581514796,0.739474647,0.092699587,0.775170911,0.133289296,0.342705122,0.368889711,0.829619593,0.716757649,0.793045432,0.753090097,503.1457086
0.567839196,0.770878122,0.641703095,0.802790677,0.742448407,0.81137923,0.785524567,0.435535358,0.20376816,0.784417892,0.894826576,0.678868762,0.199421064,0.143451729,0.919706234,743.8702595
0.08040201,0.34687348,0.87568388,0.875534346,0.924854893,0.310813877,0.81373334,0.452564256,0.400358912,0.651788634,0.078315938,0.896777713,0.486616702,0.898381798,0.628511611,1016.716567
0.266331658,0.746478439,0.936678453,0.469333271,0.83609111,0.076202711,0.681935072,0.178130955,0.100813332,0.76598611,0.258785654,0.729473544,0.536850867,0.0704287,0.564641266,134.2155689
0.693467337,0.357245729,0.650729653,0.806102508,0.760849036,0.27389557,0.358591399,0.67059758,0.11852029,0.302994269,0.983342695,0.784908648,0.404639967,0.684308661,0.945814596,979.4530938
0.688442211,0.866360586,0.73849587,0.615498028,0.616637914,0.699909312,0.769893486,0.537060407,0.283644672,0.784972395,0.575604534,0.604957811,0.288743445,0.453456739,0.732825584,623.3453094
