"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1396",28768.4015365479,38531.61188292,48931.7219528833,59323.8931547093,69051.5248285064,76353.2015905397,81787.8665661649,85532.8442025542,88118.8386513395,89233.1299524573,90242.3199804164,90349.5993699774,90544.3223467096,90723.1186792517,90526.0080628919,90749.4218689588,90338.0510225723,90625.1524246775,90278.9337958384,90290.3436895266,90413.021044761,90210.9469510766,89124.1249636886,88978.0877396929,88594.9162841367,88448.2996834316,87687.1948261811,87344.8290464161,87250.0408990716,87784.8287026079,89044.9518339202,89604.1193703564,89255.065126336,89339.2673742021,88653.7459569977,88799.5767572636,88618.4578031781,88012.146672296,88088.4531922563,88334.8435677297,89100.966449689,88782.4824381656,89696.849407932,89887.7221888805,89293.4952134525,89190.5650832768,89531.9034161233,89415.1436247175,89566.9658513758,89456.5922592973
"1397",178330.005055343,183675.096621869,180888.691947487,179379.285774386,179013.094436952,179485.158269503,179380.819789529,179626.340515534,178719.767137241,179295.020266925,179476.126536766,178954.573353992,179428.342317633,178894.004887553,178724.532516334,179260.282987203,179337.782251594,179364.217097694,179059.009107084,179226.785808353,179218.617732882,179323.311086127,179637.223005401,179925.778107068,179391.29279775,179334.587988661,179833.873102043,178826.040584514,179270.787485705,178864.632257806,178997.650362086,179125.903285589,179339.044570519,178811.765991947,178638.829585478,179131.000306347,179474.353647179,178857.268359253,178994.770073198,179620.487769548,179157.91773557,178683.747437581,178583.529636288,178969.040762446,178838.595088242,178981.774488519,178615.947831155,178969.893208434,179209.185530741,179424.572411343
"1398",9925.53214235909,11770.1119308983,13649.8866025733,15482.1579869911,17192.2810378736,18724.9548952838,20049.4547591079,21158.4996078843,22062.8598297783,22784.5145684294,23350.4889108929,23788.3685230109,24123.5915290283,24378.1591534562,24570.2933411574,24702.7298017366,24810.9655985103,24894.6316851344,24956.9952870099,25003.4102314571,25037.9164069405,25063.547860226,25082.5752964118,25096.6937568559,25107.1661519091,25114.9321023999,25120.6899688573,25124.9583975877,25128.1223475917,25130.4674290399,25128.4275924225,25130.6936647193,25132.3731455552,25133.6178283516,25131.67161304,25133.0979196312,25134.1549535502,25131.7429280643,25133.1507715394,25134.1941214305,25134.967326098,25135.5403210961,25135.9649418056,25136.2796057976,25136.512784895,25136.6855793235,25136.8136259188,25136.9085125421,25136.9788264033,25137.0309310154
"1399",94101.158770046,88808.13317616,81473.8484556528,75112.9822609337,72271.4249464998,73184.7955557802,72765.9495823629,72082.1387484984,74055.768336068,73319.4370195393,72159.9346584427,72542.1408713349,72250.0358022735,72871.0870451703,73140.3830982731,70883.4341255928,72288.0288099806,73149.8591756109,73361.772019183,71391.1226167298,70649.2182594231,73074.0727340818,73982.6104458339,70442.5903757491,72984.6932799858,74194.7761963737,74477.9825572308,70284.7042792407,72678.2399533963,74374.019779052,73325.7979477141,71075.7444886669,71908.7647479678,72419.4912313779,73404.0446057375,72174.7733729517,72394.2423457595,71782.7495953942,73369.9060233299,73340.6071727944,71572.6810964107,72164.0748516407,73823.3965112891,72716.1844709232,72700.335756268,72912.3388625433,72756.3335043868,71499.116213938,71337.1340842179,72942.1888026159
"1400",133019.259085593,134615.543481045,134335.558869813,133469.190701721,131902.246894692,129901.178856007,127553.533178603,125888.631213549,124408.4101532,122497.911251728,120014.440626026,119283.814019296,118920.323535624,118245.401152563,118795.542291345,118801.40918619,119073.941273785,119115.409092691,119342.20760718,119130.038564907,118797.09756961,118406.950496257,117941.510580983,117548.54383505,118578.598080778,118836.116824431,119151.88822639,118624.062589871,119445.626584052,119177.834106,118533.693533773,119580.701520169,119349.296953595,119954.870388073,120144.4924927,119961.125102696,118746.234650569,117840.904637822,118504.327835493,118596.274964112,118821.946940027,119082.314791663,118722.923616901,118131.042080758,118376.721357378,118622.6274095,118549.478882556,119597.696378625,119941.941043298,119588.393637346
"1401",27488.6672386592,28199.927964049,28336.4824354536,28356.8738937805,28352.5596978969,28347.2262503165,28343.9071128858,28347.7143521246,28353.4088095597,28363.7142537683,28368.9035618318,28356.8415559262,28351.8105693676,28363.2002993878,28366.9091994775,28365.5216760235,28351.0896378261,28364.4120958466,28365.516837129,28352.0619961795,28367.3990407395,28369.4130779338,28368.6384086368,28346.2267355957,28349.2242658333,28344.2656195767,28322.5744281321,28335.1834974037,28337.3868325096,28329.9847334914,28346.2953952309,28328.8002167243,28338.4133786512,28348.5955428015,28355.3538198657,28361.6375661129,28365.5803462106,28361.407261844,28352.0568897013,28350.490827336,28362.3194804399,28360.1665119799,28358.4065617231,28369.51228391,28371.9830397326,28372.4228925658,28372.5011901452,28372.5151275773,28372.5176085158,28372.5180501361
"1402",75505.4844313176,79190.5786738126,80237.0720321764,76676.3732149442,74075.2826606962,71929.0914674935,72258.6642882762,72701.7788990818,73862.5227233955,73224.1974196191,72377.2708906711,71098.7260780917,72660.6743445166,72398.6717120805,72326.4011701165,72540.5866055993,73795.1387436698,73643.5920089781,74730.3743041033,72200.0692112595,72411.9805488148,70471.5863092442,70446.4591117296,70967.7902747906,72473.1694664278,72207.472138364,74003.0957107586,72725.0102163674,73679.6218896051,73064.1783973439,72888.0480205575,71526.9741547189,71668.5723021903,71639.4664286867,73176.1958387796,72895.5963370599,72220.9074007795,71807.2512802749,72700.9396515305,73773.1027050596,74352.786211646,73404.3875737451,73829.6873590339,72299.9845674594,72974.1100410817,73354.8924364365,72616.05953947,72281.1699051668,72182.7744284958,73592.834721768
"1403",82607.5628673374,98750.7022180827,100543.139482464,100729.604507799,100752.182077623,100772.640671784,100774.473855832,100774.638081465,100774.65279334,100774.654111276,100774.654229341,100774.654239917,100774.654240864,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941,100774.654240941
"1404",108378.892887966,114910.928974651,100380.655675719,97738.8231316934,97424.92516645,96860.6047873932,96645.6078326741,97144.4971531975,97010.6046965347,96704.3787925181,96806.9937113227,96446.2885359464,96838.3864290613,97521.7199389896,96435.8521184878,96342.5317742655,96873.1682413235,97086.2604231674,97466.0259832874,97201.5182518793,97620.4466341493,97046.9495248669,97332.7296990753,96963.9046381981,96670.4527308657,97233.1854961128,97346.7367850457,96659.8360591903,96957.6493351696,95566.8041632096,96487.2432077612,96728.594367624,96995.5109759857,97685.3506916128,97833.07551972,96755.754563281,96733.8908751086,97156.0301658239,97119.9388164186,97127.4943167093,97777.2675045886,97921.0730968557,97549.552495527,97837.7536521685,97376.4972451802,97133.3091639472,97153.7820492641,96681.0282294725,96969.5731673389,97486.6769898532
"1405",13932.508805495,16546.8236391015,16698.9268111534,16708.4868525731,16699.0131194318,16706.2023416837,16700.3385111877,16706.3638860896,16703.8330964346,16698.324510057,16706.9292100274,16707.2702533772,16705.211761746,16705.9080088401,16707.5806107623,16702.8003780794,16701.6541588706,16700.7049736304,16705.1942833884,16699.4986529876,16702.1968800902,16708.3042120032,16697.5686014498,16701.5422730692,16706.9584912436,16700.1306289167,16701.8333842112,16701.3698049558,16709.1161079065,16701.3350886964,16706.662563307,16708.3760409712,16708.9374005295,16702.7169909793,16703.8946840108,16693.3525588032,16699.2010237469,16694.0658665703,16699.9830887673,16706.0744068773,16702.2916125833,16695.9561942351,16706.066378388,16706.4293320733,16699.2672774181,16698.2286345028,16709.5444379006,16706.7079983449,16709.772436547,16711.7249829255
"1406",84120.6552573355,138292.368929252,148623.773710393,148993.547649631,149303.736680119,149395.783944374,149306.075637302,149490.257642457,149809.016686605,149164.693723576,149380.790454366,149707.574862237,149335.929115542,149407.39626203,149448.880712999,149740.872496713,149650.360575646,149693.088582771,149608.771849674,149727.375129428,149038.795397987,149207.017561811,149387.784240223,149409.48666039,148510.53408172,149021.928523348,148993.102536587,149363.569119279,149380.818984524,149186.636994579,149524.52127827,149260.713669491,149263.508726883,149085.845694671,149026.87185019,149210.228403842,149353.907029578,149324.485969553,149620.387699035,149287.407890804,149363.352718171,149271.912986478,149161.638902578,149225.472619805,149318.360471689,149418.09912927,148972.566665349,148837.476943292,149449.972610708,149729.695005711
"1407",105654.322019272,106304.192287025,107039.537025348,106292.152593064,107111.926409512,106418.462140629,106133.488633025,106449.859000064,106288.371863594,106567.527597859,105599.332601206,105570.223564533,106067.976515717,105762.280441209,106146.763766883,105946.158357983,106188.548844302,105792.751096981,106065.960967862,105676.23800182,105897.602908551,106026.560905078,106148.518092936,106323.449820002,106643.638434585,106213.839528226,106280.053641494,106282.417849809,106267.403462648,106244.213723249,105920.44965098,105772.902549529,105762.846141304,105672.834777889,105332.033175023,106292.8428085,105100.761801074,105696.085839697,105730.014622201,107032.625010288,106904.036201572,106142.50023863,106979.240349037,106284.93489814,106415.800097844,106871.182794301,106416.993263431,106083.556137326,105986.178792086,106247.383028257
"1408",34420.5962087974,45216.0665027041,57160.8739347059,69428.7257015759,81035.8973870924,91191.1586524899,99477.6413700947,105886.237046949,110756.029607639,114073.579584419,115986.03748458,117405.441102826,118678.840230757,119352.588447865,118874.811035093,117977.753359307,117977.413933965,118419.660992545,119207.256153444,119371.811096654,119677.87859927,119850.730123682,119692.830304147,120164.951934073,120472.055538447,118994.578933584,118659.636123226,118968.781471932,118824.254939857,118945.778115928,118828.547740149,119279.526608298,119843.914638365,119774.085104201,120008.279041146,119778.71027728,119841.767633817,120452.48211597,119903.145194065,119906.959952368,118750.214684549,118312.598900532,117983.259411409,117825.134778823,118396.678820119,118198.224560584,118717.975654386,119480.765130174,120142.584925043,119970.178797669
"1409",23039.8105151374,23380.8984214604,23531.7622823356,23585.65631098,23611.2646113008,23617.9196778243,23631.3525830612,23638.9522460271,23637.7721906059,23622.2047007184,23627.6781133528,23628.0974327146,23621.8210854825,23623.9493921556,23632.1627138406,23615.3761487425,23621.5935002968,23646.7096326929,23628.0559976768,23654.5399462331,23659.8492248576,23640.6091461441,23622.7592815974,23608.870662736,23609.3094682742,23625.8987819104,23640.210621685,23638.6077181941,23660.6259637617,23653.8879491653,23636.071681982,23637.2914298469,23631.1546930785,23639.2317546842,23628.1490526754,23641.4718988747,23636.2557683727,23642.5065243274,23634.0161922227,23641.7682517283,23638.0085747757,23662.0180238304,23653.9612719361,23641.925014761,23633.00936835,23618.5788019399,23619.0339391434,23618.6917814796,23617.8293927296,23631.9802083106
"1410",142885.473070652,143796.850170979,143179.909955744,143584.080223249,144225.624521634,144305.349340467,144767.831088297,144050.993666586,144346.741090345,144040.76566971,144378.967483473,144859.733783082,144617.380066999,144430.520300466,143989.885475257,144434.985645161,144553.168733965,144187.439465632,144486.044688118,144915.116148954,144620.381793977,144730.960116746,144850.57420063,145640.347592125,144823.053242005,144720.309072487,144828.392623607,145044.888725436,145454.464440658,145381.778048094,145117.997633325,145257.414498368,145543.744072815,144903.556845406,144244.400424217,145127.361714581,144866.563638108,144910.453714586,145000.165561769,144785.151375945,145394.475186777,145132.74338304,143845.085222279,144019.523571348,143249.544838662,144232.53493424,144515.031381216,144344.928751647,144366.199217653,144869.628386637
"1411",17604.5878295355,48506.4039913914,83870.0833088489,101674.680309279,107137.64161156,108538.388433705,108880.311095034,108962.7597507,108982.581970472,108987.344209949,108988.488130162,108988.762895761,108988.828892835,108988.844744906,108988.848552467,108988.849467019,108988.849686688,108988.849739451,108988.849752125,108988.849755169,108988.849755899,108988.849756075,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111,108988.849756111
"1412",115119.293519987,105731.420224671,100051.16449374,97725.9223675138,96013.8680333041,94893.8956594501,94549.524889838,94115.4367232094,93575.5083317204,93640.7583522344,93725.1086998696,93299.1844444736,93068.3407731368,93023.8142230212,92273.4721079688,92390.2628518689,92266.5210525445,92541.1177264833,92553.7110647429,93529.3076370648,94567.2280946655,93140.9524343322,93706.6918481479,93574.0735723627,93149.9180543056,93279.4090737358,93592.37106768,92623.9878591998,93056.6509506378,93821.2771040554,94011.4565474074,94280.472586968,93859.407482298,93259.5751256906,93778.9619949299,94034.0087107462,94646.1366850027,93754.0131287744,93701.4804778154,93596.2944263563,93526.0916787706,93282.8951751248,93335.4693067391,93093.6399613691,93118.0713636854,93748.7254669112,93754.9733598027,93214.2360283858,92546.6107732462,93137.0276375543
"1413",128432.940524071,168642.286116309,170647.471549327,170312.2570083,170011.44796747,169871.565903005,169732.111963787,169650.345034885,169845.229707635,169968.625118664,169744.509959251,169671.116376683,169835.909625009,169620.722492621,169461.354954022,169058.344029082,169355.001931595,169962.663275746,169845.906117398,169539.889592816,169942.733276849,169878.089998638,169920.917731,169783.922880953,169879.591567318,169706.659794014,170050.254629124,169893.9464163,169951.588685315,169810.857321918,169314.061608968,169419.75047282,169131.351690579,169463.302397705,169218.072014777,168899.62714265,169258.084295705,169573.9482834,169534.754561207,169411.881183428,169048.952077983,169274.159273911,169729.185740695,169309.100796593,169544.406312015,169560.655933804,169494.137038699,169504.713936476,169831.189539896,169914.742121113
"1414",163341.784104842,178044.17474371,179564.398442852,179773.248330315,179835.106096987,179840.07816709,179840.47767994,179840.50978048,179840.512359727,179840.512566966,179840.512583617,179840.512584957,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058,179840.512585058
"1415",187972.254929004,188704.092070217,188546.26869872,188643.337473204,188500.542873498,188720.025624216,188902.330390194,188823.701903152,189043.619382502,189003.2700899,189058.338505914,189065.397757898,189049.434390712,189051.937629474,189093.730240496,189095.943147716,189096.060293883,189096.066495257,189096.066823538,189096.066840918,189096.066841837,189096.066841875,189096.066841875,189096.066841875,189096.066841875,189096.066841875,189033.951515567,189048.425773481,189069.028724766,189094.374443595,189095.9772506,189096.06209919,189096.066590824,189096.066828597,189096.066841185,189096.06684185,189096.066841875,189096.066841875,189096.066841875,189096.066841875,189096.066841875,189096.066841875,189096.066841875,189096.066841875,189096.066841875,189096.066841875,189096.066841875,189050.691989161,189093.664171102,189095.939650116
"1416",158844.71910487,155733.362488878,150079.08682527,148247.234932069,149109.306571083,149021.877849622,148623.880945732,147973.450032054,148608.155117154,149227.714597311,148510.944464935,148620.470669579,148634.390447595,148588.801858103,148713.549108136,148435.195338487,148411.65784759,149269.005769611,149276.495166446,149361.158704644,148617.114776045,149055.501903952,149145.962292769,148985.795210784,148806.496290488,148595.374846247,148966.499779244,149160.940062031,148534.590470033,148989.543629959,148776.115163099,149097.6743065,149620.892156832,149375.81029268,148818.740356246,148399.729881623,148838.27210814,149412.974705686,149125.760636339,149153.509374006,148723.946226767,148006.973779876,148268.461132055,148626.724498765,148763.363603255,148783.127813374,148521.965657344,148723.388227483,149102.42462083,148068.127265471
"1417",33385.2241384819,33639.8174505877,33784.0239162466,33844.605424967,33877.6555928954,33891.4463787419,33890.3687441968,33883.8391194521,33882.6322543733,33860.1566198535,33870.399717857,33820.5545536508,33864.6648572534,33873.852552924,33858.6817910237,33877.8035739213,33863.4960939847,33876.3704582804,33883.4473637634,33860.9891844403,33856.0634814701,33865.7279799964,33832.7222512649,33806.3289964293,33780.2486378256,33828.4725650434,33856.6677334084,33880.7579155447,33892.7400635711,33897.7354191274,33899.8173707456,33885.6961257967,33888.4039472145,33854.6120267389,33836.4824453904,33841.4587837947,33864.9061106154,33867.2514963651,33848.3674947982,33870.9122548575,33874.3905552095,33874.0993509951,33875.3669702663,33835.7619363792,33864.0190266,33859.8768290984,33843.3464111621,33836.6710990413,33839.7491643632,33853.8341364756
"1418",30666.0227056494,46263.1540728371,54004.7873744187,56377.7963001328,56822.9961022457,56984.0611113066,57048.8263052464,57143.8514710179,56915.9936912844,56653.9633662125,56372.7270640805,56241.9325396813,56260.1255628329,56498.2917182776,56861.5970459035,56671.8214656955,56459.6652489773,56595.8660852209,56785.6829883078,56601.5817989409,56413.8561434066,56507.2283554757,56603.7741806256,56586.2082861428,56626.876008388,56329.0196384112,56323.5392432788,56339.2566977457,56187.72333935,56289.2455447247,56470.8748285067,56255.3572962675,56248.8811472699,56539.6223431067,56553.8179332146,56567.1331550464,56631.0502313093,56506.6899731159,56554.1609971809,56501.6316700032,56800.1152311343,56672.9371289623,56270.4075388482,56340.021978814,56290.9183155892,56653.4569334305,56453.0637160064,56486.3045182887,56422.3466222258,56347.8696334894
"1419",2265.9777174583,3358.10948056141,4961.68346103668,7303.52333293554,10685.9723567691,15507.4130751791,22223.1963220488,31291.4969554117,43135.704890263,57823.1187031292,74953.4507524887,93606.5240535257,111979.239797489,128605.369042356,142912.072817719,153656.110935864,160367.551719368,165308.98763485,167906.269216444,169235.884910468,169885.515838003,171706.717245393,173335.126002559,173706.844339567,173741.800798157,173035.914222285,173268.483532544,173136.954111673,172256.878678483,171688.491997295,171037.524510767,170673.032638977,168963.355498319,167328.878042294,166419.613822671,165605.003211407,164437.791017741,163755.947445701,163479.786104769,163717.034953303,164683.943074073,165328.445096835,166841.132490806,168461.376433684,168444.805521962,165832.249697252,162993.635863259,162610.877732998,163602.408124466,163500.048453155
"1420",11368.4917293067,19091.7030531321,30001.3227025107,43229.5762584864,56482.9050493942,67447.6734690259,75117.0356893982,80090.9676243176,82926.8745620436,84573.5285125166,84964.5992803015,85031.0977889328,84944.2561330893,84628.3089496478,84863.7384132951,85203.5021923314,85708.3218584313,85707.8352247102,86235.5647282213,86094.459990877,86111.9413015863,85976.7737367143,85935.3620718344,85757.638804563,85970.5414459302,86179.9828610362,86168.6838908308,85654.073034059,85670.0946727277,85584.7921289554,85866.9731863299,85753.7465465733,85702.0015942326,85680.9577028754,85735.675603349,85841.8240617262,85364.9925854743,85376.8846504663,85405.6532432827,85316.763310306,85477.8165535921,85708.4344474047,85572.8777387193,85586.4072336633,85214.9127363514,84982.1401285097,84881.9838954473,85043.4192624536,84994.1916815902,85034.7255975382
"1421",105826.833022472,137002.255656451,141524.455231533,141243.572869825,140085.428473065,138731.271418742,138144.108974868,136626.138898431,136039.947241242,135603.775275112,134261.932597556,132990.84129532,133859.707286106,133646.259050313,133284.372324333,133728.905775936,133160.243137991,132961.131486794,133829.545027573,133422.743040588,133510.972604045,133630.930731611,132995.018299059,133491.244768612,132755.411843376,132709.606188315,132208.575472046,131154.238928017,130718.204721678,130697.792192217,130877.77718356,130655.824557666,130370.67015096,131172.414556601,131376.289141214,130078.944553028,130689.421095347,132271.701220102,131573.910333178,130362.512102808,131368.774490558,131391.138680305,130875.733964594,132788.904666209,132406.573352364,131434.927210654,130416.202758746,130829.107518213,130615.848739278,131060.723366869
"1422",102038.381818757,102891.237319391,102547.700802076,101954.793658735,101281.775482853,99663.0717034453,98766.8987128317,98019.5982209851,97696.7245584121,97370.877364355,97084.6208678084,97075.2516467678,97418.5102589284,97148.0340637406,97386.0479713407,97057.2123169087,97320.0843886102,97240.656960872,97871.5651880345,96849.6367923458,97668.9919155113,96975.8339171319,97429.4789323068,97356.9821329971,97535.9027513557,96941.3225960393,97082.8372312096,96980.5308069137,97260.3014054083,97083.2869157169,97007.9556534869,97443.0245809832,97354.3696082172,97154.7809473469,97218.945395018,97275.3351772325,96833.8566711765,97341.3186265347,97077.6146716566,97375.9002870884,97171.8437170775,97920.3927455605,97007.6104671314,97707.2644530945,96979.5653521555,97156.7557905025,97073.1134808375,97396.5102879702,96910.2103902875,97338.39492897
"1423",65861.3982239202,69998.0300542899,72018.6973442629,72863.277579392,73254.1184375005,73483.4520843074,73549.893474058,73561.5793600085,73593.5129011815,73633.5067645502,73680.4720213315,73730.6935258215,73583.0025103602,73460.1988636201,73530.0877778861,73544.7908790306,73572.9701469126,73561.0741609934,73444.1195921179,73537.2385089293,73563.1518724582,73612.7168411218,73433.3705712326,73486.7945254049,73508.1249338056,73573.1811442752,73645.0765996149,73620.2842608914,73616.4928363179,73614.3135431674,73675.1822786087,73615.5286658918,73572.7480229884,73522.1474273206,73606.6477613061,73596.7939809483,73584.9865864349,73654.1918019356,73580.1133418452,73583.8277599039,73572.7255014383,73405.8528947011,73403.5845041125,73403.1904052749,73575.3861416144,73490.2117200663,73639.8905103119,73602.0038080104,73626.3711606398,73696.7273123873
"1424",5678.46317034172,9020.13404050605,12449.9581466039,15146.0096188241,16854.6519853977,17794.3907875405,18271.2912044623,18503.4409270574,18614.1576981235,18666.4446848388,18691.023129288,18702.551415122,18707.953097283,18710.4828860398,18711.6674037762,18712.2219695026,18712.4815924137,18712.6031334555,18712.6600316112,18712.686667747,18712.6991370799,18712.7049744165,18712.7077070793,18712.7089863345,18712.7095851987,18712.709865548,18712.7099967893,18712.710058228,18712.7100869896,18712.7101004539,18712.710106757,18712.7101097077,18712.710111089,18712.7101117357,18712.7101120384,18712.7101121801,18712.7101122464,18712.7101122774,18712.7101122922,18712.7101122973,18712.7101122973,18712.7101122973,18712.7101122973,18712.7101122973,18712.7101122973,18712.7101122973,18712.7101122973,18712.7101122973,18712.7101122973,18712.7101122973
"1425",142352.606324202,165650.259772268,175677.522774276,178982.705241867,179409.977167463,178456.548041924,177915.426113997,177961.248840371,178423.350095939,177882.580323456,177311.697097351,176517.114703947,176125.702114333,176028.405421723,175705.42462504,175160.513456539,174791.408635677,174191.316816992,173447.051469456,173201.086114476,171745.811309563,170418.05828669,169842.483095733,170051.797380234,169553.600047832,169361.375147003,168628.58333209,168025.339492334,167182.80507274,166808.585691818,166096.973535275,166072.575975628,165374.749984232,164194.448264584,163472.071855814,164405.941788598,164240.196736643,164123.92069968,164158.001758939,162890.820189249,162624.55945467,162540.983704277,162393.314576164,161600.199287673,160869.07132843,160633.365979669,161501.966509667,161582.652557344,161577.460340051,160889.222235841
"1426",29529.746543007,81729.8455370868,93411.2240266303,94380.9005157338,94464.0709955587,94449.9940977613,94468.9630673773,94434.0203213197,94356.4012201456,94369.8140688403,94392.833180978,94378.6492868051,94332.281747696,94386.1484380402,94365.5611680091,94354.326526984,94386.6962790159,94393.1808683269,94381.497063957,94352.9655502056,94345.0364617931,94361.4464618791,94341.5410283466,94403.6557123065,94423.0377358636,94455.9364211692,94437.7608170798,94422.3849005608,94456.2865310204,94444.0720832151,94400.6098331252,94403.6315502992,94398.8425052038,94422.8494040314,94428.9716098002,94328.0220587189,94320.0217930502,94389.2539578628,94396.6787737991,94378.3360247065,94324.7339398434,94281.7795659119,94295.7405655036,94277.7169536272,94327.4604029402,94350.1135528193,94376.9311970114,94359.0204203427,94320.5105213104,94254.99080419
"1427",34539.9498979845,48606.7746236328,51733.7011792572,52153.006153735,52109.5907825923,52236.3127885423,52036.5461849726,51869.8993565746,51802.3408316818,51867.2863057305,51927.879461368,51879.1901423426,51785.0114124103,51929.0825514774,51879.3116825743,51932.4928698504,51833.5121094417,51887.5509094893,51876.4694247894,51729.9852509514,51689.2532807067,51532.94651238,51668.7989090918,51813.5966305309,51807.5291922249,51709.4451288451,51621.0443577631,51607.7181472678,51518.0413810528,51746.9254238444,51666.7905371907,51791.8820725893,51670.1506316071,51731.8654685784,51641.8298920944,51612.3540348321,51735.121925242,51725.3572938226,51802.8526919595,51854.4972883522,51820.2764489211,51696.6522310868,51670.1825882871,51765.8073067249,51666.1277882679,51727.6798865778,51934.8019043852,51921.3865829592,51863.1303174848,51727.7271213151
"1428",78086.1188248287,76828.2725146733,70471.4625873507,69781.0927866018,69731.7411566749,70128.2567349702,69796.835168167,69661.8561330336,69673.5858852452,69736.2635235416,69837.4454889169,69596.1058297784,69636.144156261,69757.9238204383,69782.2054541337,69783.6523374055,69352.0193304508,69903.4081770026,69814.4588986432,69410.9601357353,69489.048417172,69630.3231716151,69639.7071095028,69550.9354956509,69689.7770229946,69595.3269947547,69736.0022570818,69477.2236994328,69520.2906757632,69447.2223138615,69929.5040062445,69838.4050294693,69809.2944864962,69807.4538262989,69599.3369606878,69630.9467087552,69875.5556052363,70065.2641194144,69939.0887228041,69833.3888771652,69736.0286378532,69707.0682356936,69678.8510268222,69994.4479505978,69464.4040043975,69754.6507149833,69685.4353588229,69772.3075938868,69515.5887574474,69608.388096842
"1429",9260.34565839292,15539.1423704402,23668.6946273028,32213.2696526038,39402.3281582697,44365.1668504291,47301.3408808844,48776.9602989567,49396.7603258987,49584.2266793351,49544.3678571771,49594.1881286341,49545.6448121006,49398.8536491225,49273.151393115,49261.2936106432,49166.2066609843,49277.7606730604,49425.9459403434,49381.3295934017,49268.3814906869,49085.2006923184,48900.4040092032,48944.2067958602,48914.9527705399,48887.7141999797,49039.0860655387,49144.6177362934,49091.1362291158,48968.7423099708,48828.3021248783,48794.5919492288,48960.7960261978,49033.6654367667,49041.5414822202,49055.8825632928,49060.2062302458,49059.4912430693,49088.9588061404,49078.723045626,49061.3186437009,49023.0644700373,49001.7327888044,48905.6029418936,48819.6526556992,48813.1733966811,48681.8884312152,48615.6425045285,48626.3886178942,48737.3336305164
"1430",11594.9728484635,12140.807126009,12569.9960899608,12904.588038446,13144.7588439436,13293.524984028,13402.7705345963,13471.0876043927,13540.0164398412,13580.923998519,13619.334619965,13618.0489374439,13641.0797813403,13662.7018069091,13676.1354129945,13686.9571281183,13708.4664202156,13695.2405735942,13702.569969727,13709.0871949179,13699.9155068915,13703.8168485015,13722.5440047445,13727.3548450827,13708.8319578258,13703.384170509,13722.974177517,13698.2785615775,13661.9992904707,13676.2609102751,13694.1857613876,13713.0833612344,13720.8763648925,13694.3709051174,13684.7380448881,13704.5592148639,13712.9011681707,13717.8713133366,13710.04668774,13699.7227485961,13722.1458846322,13731.0899322542,13745.0707701567,13740.431681112,13763.9870421599,13768.7803548708,13757.8811704714,13726.3473677194,13719.5173389442,13698.9473392447
"1431",20229.7513972921,25205.1809367174,29697.2652824574,33297.9743137469,35823.7960251303,37574.983505273,38690.6719499869,39360.2906713293,39906.3821300772,40186.5331016791,40224.2673112889,40379.7965582357,40423.3053959152,40364.9277648605,40511.6491375578,40422.7127387934,40427.4742582472,40407.1752694414,40430.9377716931,40409.4472488968,40514.4773384238,40484.2508802058,40452.9141620962,40499.9227585907,40573.1078194661,40482.3959003223,40585.4374220793,40507.0725901111,40540.355392771,40511.1960719741,40611.3105880902,40467.6183337809,40331.1809388689,40319.3818175707,40346.502357421,40334.746031381,40432.5038631344,40524.114641537,40489.7367348849,40611.6642300888,40666.784775099,40657.0173913176,40614.8664623587,40555.8845581011,40587.093237063,40463.0992049008,40480.1827437151,40394.0243980139,40466.3409634341,40570.0900491467
