"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1730",188275.645660596,201249.365511838,321141.866542663,377213.970438697,251647.774873394,434636.766645634,370789.812753673,420935.426216098,318524.995891493,293849.949205397,360067.128856873,320448.261404121,397378.548014309,450292.829540252,147447.755378501,271898.497593337,237743.735084188,343993.796318343,427030.215728182,685242.240391694,384271.254013563,171692.631716171,398570.004035376,377874.579355136,318290.573631271,261514.042954214,210080.806821276,256320.567703438,371654.583555299,331492.678212447,255286.184292686,522508.535952655,268788.210230455,317095.413770648,269288.471861337,432526.50457106,214801.913922167,215046.186079219,303688.366665964,199250.57256636,178768.731909341,343779.825142907,285273.726878612,419324.40021832,581565.22378047,202737.288732192,317391.651495741,393677.735776135,203474.343400569,378829.496022778
"1731",-1258957.91132391,122920.882707392,596383.117630949,1428397.38905075,3938199.82277894,3436791.8768983,5567225.70758111,8256570.75728468,7070893.46843454,7388816.21560038,7652766.28691197,7527802.4672634,7639491.05357731,8853669.56910335,7808830.65929831,7701132.89778377,7898421.03060778,8692975.76176181,8240540.30752596,7103589.21525551,7508078.17583851,7356488.40485856,7384156.74019449,8087950.82657612,8697245.34879679,7962928.00553145,7995687.87939925,8309380.01787245,8117084.40256113,7806047.73588833,8080908.15135334,7845729.05508226,7736505.7323423,7699283.18237463,7642556.23537807,8269387.20513732,8250825.71035208,8140743.241736,7785197.38868684,7865909.5475197,7501107.84109733,8518433.0804472,7914331.50440695,8853717.7034156,9155247.15660978,8459162.07130926,8121523.44390418,8540256.91004481,7388479.07681848,7591816.45187152
"1732",5513695.2243661,11150330.0171646,14046038.7461746,15631173.5821711,16021913.3625869,16112100.7168732,14839732.3217803,14604102.7523018,15695526.4415426,16077700.2997974,14990508.2787089,15476760.0019108,16182839.2959082,14507780.2155462,15227442.4198613,14764436.8372261,15293638.341369,15085523.7393003,15808719.3463192,13488747.8749179,16786713.6115507,16099027.9144697,16113073.4105731,14890150.2767793,16019699.3205324,15916708.8279813,15543663.053742,15816553.8670007,15335055.2598855,15418215.4536452,15791646.2318093,15926847.89178,15425185.3089091,15421577.9635543,16001208.8339848,15552224.0331552,14980992.18331,15900720.2331533,16331603.7869107,14613065.9369168,16121644.0951732,15367641.9387109,15391334.507458,14287801.4764629,15543149.5666958,15153938.7852684,15401644.0441595,16121509.0226985,15235870.8781544,14876481.0405313
"1733",4549966.10078326,10291047.3102581,25279807.1404687,23925075.5301178,26690285.3113436,23733031.2758386,25077031.6866019,24977418.0682068,24626913.3585269,26014840.8960418,27489517.9031916,25877026.8949804,26780053.8547383,25240356.5369577,26313553.779397,25486666.8933018,26118656.4490189,24648506.9041207,25359434.0554025,24484833.2563321,24252525.5792534,23445490.4498241,23833487.8513741,25052939.9896361,25061703.4951932,26453764.4717314,23913506.1447989,24602046.3615752,24863621.3279403,26811621.8797467,25627175.2246579,25243531.5111124,24998876.3820858,23544607.6096763,24178573.9718093,26273010.2338877,26270717.1950138,25248683.6849197,26254932.6220309,25054251.1554542,25195217.6952056,25191905.5323443,24861384.0424983,24852236.9503583,25493328.8797814,25367328.3418965,23796247.0828002,25589385.9064914,24435537.8699755,24333198.2137025
"1734",7757693.68597474,10322207.288548,12363689.3648781,14393208.1496259,14007428.8892535,13384811.3558922,14905742.9401476,16642836.9982026,18745008.0699888,17983769.6719375,19530132.3559342,21348218.5448906,20602213.2750895,21638952.5551374,21565164.3653875,22943199.5400664,26280842.4132934,25536499.6828148,26566640.1561859,26577027.0442851,25346602.0056951,26732773.9745881,26575437.3738673,28092586.9277332,27205562.3224528,24984200.1719278,27590912.8606688,26834178.6883,28977233.9654952,28044227.9031406,28521861.7393079,29039949.4177053,32292923.1893689,28638686.3610475,28490390.7246532,30049722.1728636,31137420.4822642,30167534.7548165,30699409.1702848,31303689.9619047,30824034.43022,30218878.5938912,30134461.5330446,31088864.9341581,27806080.0829321,27187202.5641528,27780933.6176798,29347691.23454,31970133.0485027,31681095.600618
"1735",-15242.2172629611,1468.97969057954,0,0,1231.96702118701,0,0,0,0,0,0,0,0,0,0,9021.60554842376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1736",-637509.087903385,-674684.409474764,-557568.050925727,-442887.085301008,-464518.771841573,-512661.451081123,-310735.950400982,-547279.089598863,-632670.513500255,-490843.978522005,-384887.803025433,-370804.658896976,-505164.695651834,-484919.214317597,-188337.347229105,-215178.434599389,-32261.1034511833,-245487.091221449,-456476.135274503,-486285.397618034,-414360.527271223,-771886.337433878,-526004.216358515,-229697.743226357,-619783.811656251,-51767.4270495654,-214847.748367509,-703990.672422121,-510651.172838594,-666349.851999072,-404258.217341172,-266704.546663214,-230013.665717439,-487456.20191598,-371237.762165866,-358461.658607606,-43654.9879084889,-493458.19672494,-540809.651023708,-673398.219726011,-407248.239742649,-578574.47220083,-554088.266022191,-649869.738259199,-1128702.22731621,-599530.508621271,-810897.725848959,-582814.454956281,-341675.770956044,-350380.969407997
"1737",4721411.23780898,14158012.3192935,17715154.7745047,21539142.7639085,24509322.6008311,28787866.7804129,29779183.3209234,28455905.889959,27629369.7815896,27943055.6186492,29089434.3531686,28689918.059518,29423165.4427588,28940021.5178403,28431896.0767416,28772725.5397885,26069887.8601876,29962928.0650443,27064003.0497971,29254908.8506863,29244278.7205838,28843943.8026404,28662632.4072049,28968536.6785584,26605881.306388,30257679.3783304,26837873.0914166,28510170.8719763,28449964.8025515,29434296.4025515,28975549.588779,28054527.7120588,30351308.273568,30292333.3993407,28326548.5450675,29730480.721004,27615078.0193981,29328550.8587653,28118288.8453415,29130832.2916936,29073210.0518053,28139377.093396,28040819.6515477,29919879.2162401,28537959.2135283,28271277.3935686,29110174.0819476,29892672.1799871,28705795.5734209,29095001.9812494
"1738",572599.400414235,25697726.6360815,81105297.1268975,134631638.714094,143229933.019333,138846696.579052,135533631.963156,139562077.53513,138778295.094564,131917218.067856,138470903.377465,134399017.468602,136019817.040506,138497301.09266,129851994.96454,133318694.085022,135360916.293917,138245717.923842,133893819.373018,132689354.277978,135508360.859261,135122294.463573,137441670.513877,132568172.833334,134586165.609687,135102648.641301,137624499.55218,133174483.798802,134290714.301039,132145842.558244,137036498.760177,134552790.856111,139256980.348155,133641753.590706,132943150.129559,137913343.139056,135316735.113615,131528999.323627,137984726.991509,134219005.390008,134973639.265404,134319826.769284,136940430.96022,136074756.711868,136680375.056495,134758529.253057,138027923.933229,133551867.204154,139912337.188625,133411100.506207
"1739",-107044.640237508,-40336.8999693509,-123329.214979925,-72630.0489398953,-81504.9561475308,-21036.9458287284,-27296.1690653884,-101016.323343023,-61465.6414650382,-51147.7803857008,-60886.7667153608,-39775.1530005423,-36104.2870532872,-64840.5529260392,798.895108457536,-39102.0626417071,-48690.2858827873,-58354.7306065624,-44091.8227705113,-61838.0391215547,-53992.750550544,-43194.8092307237,-63782.4930195743,-69475.0979998339,-20951.2776241042,-28686.5895998679,-56692.4376811688,-74441.66424114,-47267.525725477,2838.19398452496,13495.7716855333,7380.65868678443,-11720.2282343645,-18357.5978802297,-55468.6528025285,-58469.305438489,-32526.0836817642,8240.74663763792,-33501.5814066293,-13813.454873474,-14598.530044033,-50025.5145086486,-32658.2001956019,-199.931529381599,-34582.6849047873,-65909.6561636468,-141206.669620132,-41896.8124676959,-46823.2123924943,-49759.2370596402
"1740",-8353509.06469784,-1379425.88470586,21723.0265940777,691761.248189905,2111472.26092176,1843138.01477742,2222844.67306847,2724793.37024777,2720199.14859768,1714767.98024208,2528762.85133041,2004943.80280934,2061091.55117551,1599734.02850709,1147616.34737984,2842864.36899836,3057321.45076828,1759654.20553014,1887967.73825133,1256433.19307802,1866663.05810629,2104891.34732733,2926142.41426693,2351361.49499003,2064672.70905918,1291412.53842849,1793598.79954497,2225980.49093529,1734451.96707366,2160517.87581201,1825862.39593282,2066198.43545365,2409899.1407952,2004509.29178863,2322013.23582046,2040344.1125597,2589296.6727996,1441128.69995034,2210474.45643589,3216602.90564588,1268968.59878024,1758189.37079784,2769636.50541335,2707847.08267367,2716424.05935278,1772436.36259032,1563794.49105068,2212393.3071333,2919900.70994582,2162056.17630412
"1741",-396718.593507908,-151175.259053868,-28491.5054526808,-70764.1365602387,-88967.2031967441,-31536.3059301866,-20408.0215899848,-27171.7219316263,-54897.0516589548,-2165.15723455609,-175691.940922629,-36264.8559156986,-82480.046399542,-52862.8271652719,-24027.5948305082,-23896.5072533564,-120428.080302587,-35211.8990743884,-74632.7729770466,-10753.1839533299,-20789.0796204832,-129897.080575639,-26708.8831881578,-186317.567285161,-47387.8960835666,-20043.7553837797,-103716.01053593,-139423.580100409,-29715.137458084,-53966.2627562874,-47118.6109050726,-82203.085251419,-8982.14876287568,-173448.441296664,-39486.7261526418,-36747.7262400133,-81885.5044892122,-48503.530032421,-70360.1502584701,-44541.4696072895,0,-31175.0066747847,0,0,0,0,0,0,-29447.6818941586,0
"1742",-902039.801301131,-275261.938702107,-172712.374345767,-146966.982389078,-307460.956912999,-188774.800102554,-161833.903131992,-287995.360910108,-75067.0147323881,-234987.632992292,-101376.381618754,-338301.367888746,-309341.057408472,-245746.904698286,-281405.49657739,-117656.318407052,-120126.718611725,-138224.380429343,-322063.292498554,-231334.475513266,-97532.8742373642,-246883.989684728,-194005.076558597,-243576.51412915,-215574.969718357,-278638.699448294,-93811.9961652648,-128450.885026972,-416093.950804634,-92595.8191861963,-89682.8498142459,-232053.047242763,-214871.326027748,-379414.627760563,-52892.8346017987,-151786.267871542,-202289.003220497,-96837.8457051355,-320523.653045041,-196586.046187791,-222744.71679094,-181254.923651205,-98843.2370075339,-105373.618054194,-261563.743940871,-151198.729951369,-120356.63356081,-147035.069897147,-58380.0977980613,-95317.9902064348
"1743",-1377563.19428856,-96725.7772868414,-13250.4015086282,-4449.94283720552,-42639.1860710508,0,0,0,-18632.6383214015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1744",18079125.5396615,30136404.5792907,41322619.1937709,46578061.3012951,49846530.87031,48563029.5866504,49952029.1119424,51956966.0603881,49725375.782408,50370300.9403168,51381374.9702824,51051982.9460577,50115946.0533426,51764857.1852407,50897407.0990081,52107988.2136564,51358342.2492466,47990239.0460989,50977602.7697454,49304396.7496909,51434069.2206152,48129936.1385815,51002419.7741324,51020475.7082512,49265131.7894281,50572110.6485757,48072651.3102998,50344719.1171326,49267365.9965255,51192303.7702237,48469016.1625081,48838928.0109785,51262739.4919792,48332118.2488095,52028563.7832663,50936607.3443915,47894466.712472,53250108.7081484,49087406.6154983,49116980.1478937,50100480.3472699,49821646.3932196,48736236.3021768,50328332.6234305,48659915.1750509,47665226.5119786,49733101.3824149,48826813.989816,50058500.2947997,45325790.5647029
"1745",-3777663.52842901,-706950.968278524,-1848292.27643947,-2937757.84856969,-1090873.67199792,-625992.307010796,-3072239.47431869,47146.7604536106,-888295.658061575,-658028.916454124,-645453.163127016,-1019018.61693131,-531261.972992798,-2887167.78658391,-1604585.82923564,-2476051.3096838,-2932804.50600236,-2471932.16566965,-1409689.02999035,-2421307.10202178,-1695879.97588306,-2040841.36394502,-2127311.22512071,-1161832.47267062,-1502604.36175456,-1520815.94477919,-1113456.65907218,-493317.055615905,-1050148.77315619,-2125173.3358779,-1796094.0071081,-523070.18497614,-814428.634357525,-1856707.6438978,-2991299.39904803,-2069164.93719741,-2991705.76646619,-1582344.57061295,-2846543.36321743,-862120.410900299,-913062.986910493,-1546602.14807394,-2219339.99757144,-879842.935110994,-723379.853230787,-1608072.84856467,-1262452.39650624,-3549784.21850161,-2213609.19599784,-3528801.15638506
"1746",-8721.43117649223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32542.9910919367,-126317.323438786,-63162.1468289575,-11583.5950456247,-27483.6409356898,-82972.6068791033,-12741.1023645145,0,0,0,0,0,-14209.6339730063,-144806.761233556,-6860.54709001757,-71928.3580575747,-41999.2936285927,-20462.7614439086,-110836.940534906,-15701.4463525625,-14386.6058492434,-84408.9041675612,-116753.599333402,-54100.1703961371,0,0,-48035.3185875416,0,0
"1747",845462.593281471,2763580.82300036,3556842.35046678,4593397.4105384,4573183.78649782,4633003.17119577,3263686.70776197,3763462.93749584,3928853.63994682,4275710.57545276,3922089.46585269,4224237.00372135,3988794.39595819,4133479.71033147,4486145.93867019,3282512.55189806,3676296.92495467,3737012.78891971,4882153.94445002,4454114.89104598,4332682.61564347,3551147.18919592,4050228.40887402,3676213.8448545,4373205.54000864,4232193.50606683,4162441.77029785,4169576.10610362,4020738.54594264,2985781.49995064,3605386.53342036,3713466.14408907,3985352.61700735,4391174.9797521,4244215.57695497,4409051.53683363,3874067.63221837,3280951.49822316,4544378.48172465,4515715.43585873,3482862.42956796,3843644.23228684,3781495.01441557,4110170.72068891,3791637.99130281,3851491.54101057,3800506.23212355,3739199.62461813,3504254.49212221,4063315.65902884
"1748",13085002.5535183,40616157.8823636,41091613.9508159,42096453.2710579,41972447.7273582,42883573.4708718,40987133.4284808,42085811.9333408,43709908.5652269,42690130.8856743,41119696.6829389,41955138.2677483,41411680.1877309,42627061.5045597,40799133.1516083,42434244.5572221,41458924.0895011,41029105.158943,42307291.680494,41350585.7954941,40130148.9984941,43799078.9651564,43016528.2073408,42030413.4530857,42369162.282704,40425672.9690207,42462845.8951887,40991545.5282146,41221797.6632829,42020763.0067715,41807290.6629467,40736514.0498146,43531557.7029334,41761211.5884556,41229745.0359926,42486237.085701,42908536.0183833,42142685.63567,45118638.2248093,42260598.9967312,42563744.5511502,42244801.7342125,41257018.2637791,41930430.7813612,40094726.4246677,41788473.9821665,41180194.5042985,41617939.1631568,42323996.4234792,42415513.3636604
"1749",284017.049072321,1037479.33171355,1696551.19113225,2304325.31095336,2175796.35164711,2187775.68705918,2733034.43322072,3128720.26955231,2765449.38255647,3070084.52504252,3027073.93344204,3057791.74745106,3040932.7701704,2788228.93809855,3096102.70531245,3122879.31840113,3092565.62278414,2788518.93450564,3408194.89486155,3324244.19558758,3481170.80812649,3321511.02283837,3598367.91394995,2904944.96919049,2915654.9357477,3213257.71665729,2907503.70378334,3383416.53947613,3624285.86094761,3569960.36166261,3641253.02292591,3365802.65380847,3247185.00550516,3787929.47095483,3549107.11263826,3202290.42088539,2996207.47348768,3330765.3294535,3094784.89044546,3449039.61531305,3514226.5856528,3406455.44408209,3152530.81775601,3405555.10945585,3086502.89020754,3511861.93139978,3232403.27616591,3125469.89196985,3110201.5340641,3147409.43655162
"1750",-70933.0416324573,-36900.0469592117,-45550.8993812933,83370.5022596741,161086.956683668,87506.7212404663,210053.491064292,707667.630058817,1665258.63473542,2594769.35796816,3297827.28219454,3849179.65885649,3881006.01193944,4286425.42351734,4119749.11119625,4263370.90879736,4550436.99885508,3604182.54055483,3872485.08224015,4677422.77695873,4572614.57363283,4219697.86090363,4453584.61946383,4162765.12571042,4110085.04103841,4124478.78424272,4089873.17435318,4560786.63305007,4583979.30647034,4815589.52564948,4110291.62522494,3924991.94757938,4656717.65307382,4778845.78057474,5402668.80088528,4594923.10604474,3906951.92919267,4237840.42028749,4057386.58316102,4504557.22426336,4310144.90231519,4000950.8648671,4232509.62725595,4728895.91044955,4383376.49506128,4281533.79239436,4685724.65801973,4181817.77937559,4351685.63825844,4543792.10961776
"1751",2445758.51399936,1767734.22955286,3508758.09524823,2378762.4229047,2785268.88303839,2791589.4738655,3668428.62984417,2784473.18189512,4025935.74211644,3989679.16551159,3806405.36352177,3495875.9558239,3856438.80936989,3207723.23562652,4269662.1716424,4229911.98375071,2965959.90537123,2332003.91574146,3785919.6299808,3898642.068071,3710246.33528115,3760161.03889437,2908781.78128821,3309598.10508425,3621966.77361879,2851358.35109109,3246509.14958437,2602033.16205251,3529204.01971181,3722759.32482443,3264617.68082337,3016797.48267807,4216777.29881887,3466257.93392476,3417422.23968708,3679557.41969093,4137367.83244335,3939441.87175774,3140865.13488325,2724602.43929252,3660405.72007639,3810141.36645585,3154163.23594396,3689009.03357216,3287321.40664501,3167616.30552665,3521380.0956962,4038107.00963077,3751870.09138259,2642332.87540365
"1752",-1459360.76101633,-99426.3605367873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91499.6907743791,0,0,0,0,0,0,-61398.8451015748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1753",-744676.312981292,-629882.614619656,1431796.84852535,9809419.12905736,21241456.1701295,21984329.3621784,22613442.5882707,21603485.4426599,21511434.9117733,21177772.5401611,20844605.0882375,21695271.3837866,20450870.6723918,21440948.6888382,19680917.9010384,22382154.5267378,22904317.7596009,21319423.1070229,19977781.0324155,22288800.6545347,21930598.3664043,22427586.9646215,21694956.0653819,22167107.5933034,20184757.7922787,21646892.612703,22615602.8357861,21042222.9633298,21045983.2796406,20616652.5755341,21034550.621231,22212375.5416844,22197920.6182072,21227867.230819,22152671.0789452,22111814.6907918,21063058.7923646,21175463.9287885,20496685.6144661,21775404.8149345,21343704.6215665,21709618.1578375,21621230.7513522,21310756.9014012,20976742.8013637,21137055.7449194,22049347.8832661,20946383.4624099,22965570.8782817,22522089.6771207
"1754",-2674533.8047853,-297104.601143241,-359518.896702687,-346172.871760026,210583.824062028,234399.421523591,258270.83801618,501999.737955331,1246555.36435145,430843.025334877,880295.231685586,733086.130713375,953735.368954124,1613032.57526549,1136058.9755985,1265057.9945167,1016185.08967864,1468270.28591984,1131630.47094833,982458.029762381,1048253.43344931,1614532.87053936,1424683.48024304,1264297.10001488,1086591.89758796,1561984.15261398,1796822.24603835,1166586.0214163,1207195.02152653,1733286.14637479,1304043.9065804,1599012.41624958,1269088.43250783,493561.841200491,1108407.00912329,1313837.63726125,1429781.30073853,1188756.52364757,1141276.9241959,1632432.55701486,967517.038348112,1321767.29185858,563818.165350914,943003.361117969,758110.495685971,645548.391804685,1314919.08254155,1343697.44999862,1516940.90220958,1289601.21294135
"1755",-253238.089646256,-262782.253301256,-239693.247705907,-129295.468585689,-89704.3353037716,-263821.373596859,-232589.579334612,-232645.111415139,-162442.720758144,-102243.843940345,-265392.400385038,-200044.235930202,-284578.891847326,-154324.202045066,-90640.563541819,26456.2526153402,-94555.7936018378,13542.8737522423,-184411.105478518,-140078.194594719,-198094.21671629,21154.5998494044,-99349.4362364999,-449061.935657364,-458193.016195929,-397282.298918356,-311471.490842789,-10262.257127686,-204352.292804691,-282104.700959969,-404316.413819767,-53462.579147761,-127289.530949639,-30079.5425839897,-92968.1149910868,-214925.796717417,-278831.475669832,-338271.15866767,-375445.923074058,-300555.406476308,-222584.346614237,-122416.004225704,-148730.873539575,-282495.85338316,-131348.076933659,-142447.88696885,-102055.117236418,-253368.881540605,-147080.452130608,-143218.3317878
"1756",354278.292924341,774863.092014104,826596.017289352,1021637.88277328,1505019.42157847,1658638.05959524,1815507.44963276,1295833.71199904,2045858.89460878,1648393.32272241,1745361.04677614,1613184.12378455,1437066.526664,910387.370432858,1020560.73077213,1278863.574832,1978022.05162813,1486087.78519111,1108621.73127548,1464989.76001842,956625.733699855,755201.439034132,1246251.49600084,1135653.3567692,1309944.83505734,1505745.31143585,1681942.90428661,755433.616740257,1755026.59212814,1434528.38396954,2302282.11355883,2208075.13951569,1865109.43149874,1549691.93510375,947642.527503536,1848134.92177842,2135874.91247585,1902555.1090819,1493497.01830853,1344405.92083583,1686225.83489954,1068390.32553412,1839147.22955733,1186151.952178,996396.123273386,1086798.18186476,441400.635017215,267923.773111969,165485.71600643,53899.455474455
"1757",1223813.68509898,502960.385779594,241924.742406717,132623.429769094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1758",-2935641.08835741,-57567.30634586,615437.287509188,1205713.11477582,2432579.02993945,3338172.37704375,4625440.5872008,5866423.95400238,5460152.17693781,5571612.84753787,5180997.89214856,5579099.60254971,5323873.06704472,4625510.52124191,5063591.78439177,5722973.59710657,4939826.67576404,5204475.01382371,5364345.90906317,4887216.30887927,5864602.08481218,5807948.38834398,5322623.31928501,5145948.29039542,4286698.22555249,4688581.18892613,5073763.29605376,5609096.78219508,4288644.61172481,5312813.61566488,4732289.28261295,5197262.09984957,4912791.14637968,5473291.20227193,6054127.87129814,4754002.30366197,5002802.83575032,4507742.51660065,5098224.75139083,5074324.53099827,5143006.54608838,5324280.24659178,5183438.54557364,4859217.43014386,5671996.72048971,5546091.94186485,5241587.30039882,5226615.94855742,4884268.32785484,5973380.1156204
"1759",1037587.51280343,7336042.46876477,27514312.5288638,42365740.6204527,57126082.8587951,57145641.6621162,56421369.7062852,53839474.4993958,55461955.6210677,55089426.4397654,53412519.8940515,54997768.7243602,53848302.5547354,57066208.3255021,52368996.8659711,52728662.5971592,51752756.4461169,54719083.0434286,53173462.8382465,54796595.9249243,54718417.0038878,55899077.1609833,56067676.7100284,52701363.9150054,51565672.3330843,51747754.8619181,51819622.0199286,52377223.3828003,55685000.5798079,53322769.2535997,55165759.1975736,53275400.3685142,52815785.6521474,49823296.6104222,48301794.3873339,52657692.3216854,49431974.9183413,49994133.9403424,49120781.7944528,52068563.7683225,51465506.3387809,55033735.5726252,54744682.0868739,52601348.9326859,52930565.4212822,51266184.4085915,54631859.2736065,52409296.992351,49936549.0149758,50738373.5501043
"1760",6473646.75972204,42406768.5033362,84439747.8685963,92496172.5391837,92305233.6296848,92620126.4346517,89303251.6980045,91217851.739499,90977475.7402773,92825628.8472429,90380638.9305481,90524070.0539821,90650518.1369287,90843744.1488126,94201689.9298293,92455820.8217666,94586162.2073107,91715192.6036678,89883576.262398,89777749.8380256,88740002.885398,93898564.6945645,91230383.6218973,90768483.19145,90434909.3510876,92624189.783293,90952396.7375464,90274316.1260474,90439145.2080404,93604622.9575004,92728066.6100905,91071450.4102581,96793933.8734243,90250864.5488214,90714430.2220115,88979969.7163148,89295170.3585585,92311971.5343214,90276552.9705279,92943527.7030721,93530460.5794664,89876229.4074536,92596651.9565276,91641590.2511573,90195405.4900676,89739406.1077481,93222367.088738,91850801.2238961,92490220.5060628,92418508.7107663
"1761",8586737.77109995,19177665.5007443,26356106.796465,32690899.0963753,35877633.0476162,35513823.7829842,35292646.7047897,39222959.129101,45891753.9759713,47972921.2523535,44610862.7566662,50367133.4253,56581841.8586143,55212994.6248297,54983431.797308,61247665.8478679,63887883.4963321,57325047.2786329,60584812.2122115,63514138.8794992,64468686.5359523,61011078.2990147,57804393.4172265,65084094.9599545,62246212.0678559,55747767.5494258,57455146.62529,59992306.5343155,56011247.0710791,60388103.7146358,62605291.2479044,63679392.1383247,61770053.3447115,64288954.9568863,63083867.2151825,64345678.9624558,59576361.0809299,62637180.3163235,60612086.8998838,61509435.8300545,61145095.0838773,57008514.0754981,59867615.2801876,58762425.7092596,63861910.796699,61015821.5987499,61738644.2934821,60650394.9756663,60489716.2789608,65684273.5591263
"1762",3732689.70736054,2521104.27403406,1709109.4001358,1637470.18259147,685695.104501742,647647.979161847,354162.369085542,613083.842972847,549025.868632983,606272.434744189,547505.107383007,277629.636425253,174558.215242076,322410.732477811,236883.897340217,223610.31345788,246893.587807473,234620.435076063,320797.461310216,180412.861983946,263543.702230202,247461.071853717,224929.627655368,250703.139516014,335406.986685264,54992.2508643168,176491.799715041,97989.7392768141,75236.1201326777,163451.11508212,82123.3858177461,98231.5071331568,223088.162265922,192839.17795187,52918.0150350217,36471.1305971264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1763",-160630.852663358,-20618.4919865827,-8188.39340556766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15424.1514900191,39555.9119911477,486454.692955103,324903.472080341,798806.810986558,800759.997775706,1149618.22807842,1325136.06186797,1229170.04317892,984732.708993391,1019407.45268992,837267.007959793,813153.92696235,682379.415563462,412003.038525078,256127.937147178,606660.736314405,693112.630750352,847807.476281709,713787.919960405,730829.822748896,525569.511072619
"1764",3831234.90411916,6070692.30758565,8473822.09047088,8688906.58468323,9714818.13084629,11188714.926758,10575508.8638247,11439627.5356135,9487489.82969124,10579381.4594987,11286726.3504333,11109965.2602624,11813150.0239231,11628182.6843224,11547237.1547744,13403125.6196931,12513536.099533,11256372.181756,11886329.2706205,11894514.477435,12523526.18107,12552523.3278155,10627185.2764627,12222739.5701422,12166636.1390065,11888681.2941431,11544348.1871696,12252424.7992476,12542754.8916083,10226775.2786886,11521777.270605,11676087.226725,11810429.5340633,10826697.2044531,12389505.283974,12943416.4493139,13446959.2395158,12425982.752103,12711833.0223732,12337556.1352296,12966639.050121,11986921.912812,14121106.0135971,11856902.1528077,13073785.941266,13922253.2712734,11630306.8041582,12493453.4581325,13425465.737467,12336527.6264448
"1765",-143361.592912462,199754.919089482,928450.70098494,1117424.60611457,1815416.02420178,1827319.58662605,1341703.07850762,1648011.6406438,1659154.7539445,2454012.24999735,2791556.10059694,2088281.83367205,2062914.4144924,2711780.68679266,2399094.27419165,2502016.50945351,2586326.74202006,2594871.75514474,3529406.80759948,3277502.48966307,3529974.68197897,3733643.06455301,3545784.8689832,4667016.7510282,4987849.9395746,4580850.46977471,5505835.43195571,5392447.0239531,5864701.57400633,4964764.94871298,5820682.91711233,6797527.70288439,5815245.94932596,5700512.31437265,7030582.19138847,7161600.79852401,6864434.20442905,6672217.585966,7428911.94478359,7590310.06272906,7840200.55154152,6476543.06406701,8595697.2294943,7690345.7468352,7157765.08898908,6943426.96628333,8217251.24274373,8969073.56642416,9598032.6584701,8932523.5094763
"1766",1118537.42962275,2536433.11874395,2767300.64345342,2841510.14646978,2970076.47906279,2699487.47839929,2901604.81243221,2913510.60976954,2595261.82597989,2854208.75563104,2718774.83485552,2822302.78764899,3023428.38697329,2746846.66023379,3117263.55995754,3312825.43348532,3145605.03690729,3011147.98384102,2854686.30816019,2742121.24702965,3169586.07089735,2750273.15325805,3169035.07302639,2691626.9929496,2790864.18542267,3216886.44703478,3020080.78463511,2803463.11195532,2737697.6692662,2925079.61475731,2783903.20230252,2578707.0059454,3268703.0963208,2765932.93506226,2915212.28218417,3032555.14723604,2757396.69276574,3102082.15389216,2716827.79813481,2687687.59906752,3189100.52283184,3117638.90692249,3007881.49765642,3101468.01007584,3024919.69158203,2620315.94627196,2580427.86894552,2641726.88346656,2803718.72870363,2117060.67222743
"1767",28119973.5982803,38676055.5582234,57389051.7831649,67576385.1648525,77481195.6858291,90277852.793697,102942120.317383,107509568.2295,114675889.413644,106704548.536216,115304444.291667,105216263.80654,111978406.527158,107539923.698212,113029641.530427,105155764.829264,111386323.497467,104113267.625162,108998904.931268,112981626.988783,106258771.38165,109905134.242105,101399515.703177,112361506.439883,111719055.003101,105117865.459048,109951937.370054,109082684.16047,110395762.44737,107889498.34714,113507654.128204,109161894.407902,110598498.486071,108687216.561651,111704322.776608,112986748.434079,109459675.842435,113849029.057685,108048564.626033,114876961.483653,108207655.293172,114017632.340888,108182221.2154,114511932.179657,109331011.768383,109660314.92375,107480717.768468,111472362.745186,113936940.375169,108974512.772869
